ensembl_gene_id,lof.oe_v4.1,mis_pphen.oe_v4.1,shannon_entropy,Transcript count,Gene length (bp),Unique exon count,%id. query gene identical to target Mouse gene,Mouse Gene-order conservation score,Gene % GC content,N complexes,go_id_num,pfam_num
ENSG00000130943,0.49634,0.78399,3.3044186662070376,1,7681,1,63.6406,100.0,47.55,0,12.0,4.0
ENSG00000170927,0.69916,0.85396,2.118930444618264,2,472315,69,72.5795,100.0,38.33,1,46.0,3.0
ENSG00000205038,0.95781,1.0127,2.5284218124212394,4,174747,86,81.831,100.0,35.49,0,11.0,4.0
ENSG00000171033,0.33694,0.65439,3.2667693855041096,3,88928,8,97.3684,100.0,34.68,0,12.0,1.0
ENSG00000135549,0.31858,0.87266,2.5888564900005355,13,254457,33,52.7273,100.0,37.28,0,7.0,1.0
ENSG00000168734,0.22927,0.68468,3.957924290495933,8,92463,14,90.7895,100.0,44.32,0,8.0,1.0
ENSG00000143627,0.68769,0.85358,2.1859555543329283,3,12146,16,93.3702,100.0,52.36,1,23.0,2.0
ENSG00000067225,0.33923,0.54101,3.9921085896918376,25,32791,74,97.7401,100.0,48.38,3,39.0,2.0
ENSG00000127564,0.84956,0.82976,2.63181414310378,20,12456,61,89.3878,100.0,62.15,0,46.0,1.0
ENSG00000123143,0.59797,0.82188,4.09465814708428,15,38815,73,90.6414,100.0,53.14,2,45.0,3.0
ENSG00000065243,0.2818,0.64544,4.074099742621931,6,152034,32,94.8118,100.0,36.25,0,46.0,3.0
ENSG00000160447,0.82639,0.8134,3.964227411721034,3,18414,35,84.2825,100.0,57.67,0,17.0,3.0
ENSG00000160199,0.35071,0.56399,4.053233962701799,11,59422,41,96.1009,100.0,46.99,1,22.0,2.0
ENSG00000165495,0.24996,0.59538,3.7595779352212073,14,268703,51,98.5232,100.0,49.03,0,15.0,2.0
ENSG00000081277,0.35708,0.85861,1.6271273709157996,5,49542,26,94.7802,100.0,52.25,1,36.0,1.0
ENSG00000057294,0.8959,0.88049,3.450704609772804,16,106054,54,82.1384,50.0,40.78,0,44.0,1.0
ENSG00000184363,1.0702,1.3247,2.663780611510485,11,12295,34,93.4755,50.0,69.71,0,32.0,1.0
ENSG00000144283,0.61508,0.7665,3.759250903900528,17,225928,78,96.6387,100.0,38.59,0,28.0,1.0
ENSG00000144837,0.8008,1.0362,3.644770253886857,6,31937,21,81.3596,100.0,45.2,0,12.0,1.0
ENSG00000069764,1.3046,1.0757,2.7752083132149807,2,21761,7,70.8609,50.0,47.68,0,50.0,1.0
ENSG00000123739,0.75382,0.82717,4.176652804997348,4,20082,12,88.5417,100.0,38.99,0,11.0,1.0
ENSG00000138308,0.88072,0.62286,2.042285089651542,1,20045,4,90.2564,75.0,41.99,0,9.0,1.0
ENSG00000103066,0.5219,0.79683,4.105786342402226,12,15755,36,88.3495,100.0,53.91,0,32.0,1.0
ENSG00000170890,0.84325,1.0581,1.2949466814693982,3,5665,7,78.7671,100.0,45.12,0,42.0,1.0
ENSG00000188257,0.55209,0.59002,3.1974643220168995,6,4986,19,32.6531,100.0,52.09,0,35.0,1.0
ENSG00000187980,0.92585,0.946,2.7892645287367106,5,25266,14,66.0,100.0,51.14,0,14.0,1.0
ENSG00000117215,1.3816,0.85487,1.495548964586791,2,7628,6,71.5278,100.0,50.59,0,20.0,1.0
ENSG00000188784,0.8232,0.83154,0.5447888461040439,1,3609,4,84.507,100.0,59.6,0,17.0,1.0
ENSG00000158786,0.91938,0.99329,1.174106455085767,2,11059,7,71.9048,100.0,56.01,0,22.0,1.0
ENSG00000100078,0.74297,0.85551,2.0825696754853222,1,5702,7,66.2698,100.0,56.98,0,45.0,1.0
ENSG00000116711,0.4508,0.54607,3.8640676658203232,2,160033,25,94.5187,100.0,36.1,0,48.0,2.0
ENSG00000243708,1.2661,1.066,3.8603012246980217,6,10373,48,80.531,100.0,60.49,0,27.0,3.0
ENSG00000105499,0.86469,0.85515,3.9571939364791535,24,62975,84,51.2356,100.0,47.68,0,38.0,1.0
ENSG00000159337,0.86504,1.0595,1.5468345717096224,3,27554,29,70.4242,100.0,51.46,0,18.0,3.0
ENSG00000188089,0.83879,0.94092,0.9968784348353192,9,69797,50,74.0571,100.0,50.22,0,33.0,3.0
ENSG00000168907,1.0497,1.0392,2.338830563582873,7,17603,58,73.0994,100.0,56.19,0,24.0,3.0
ENSG00000127472,0.62326,0.80814,3.1382864796266543,8,63733,31,77.3723,100.0,44.56,0,36.0,1.0
ENSG00000184381,0.7794,0.86367,4.010834172028556,39,103284,127,89.715,100.0,51.79,0,33.0,3.0
ENSG00000146070,1.1128,1.2413,3.4175022780158626,2,31493,14,67.7273,100.0,40.97,0,19.0,1.0
ENSG00000153246,0.82164,0.83718,3.551819603426487,3,130610,36,72.495,100.0,39.22,0,18.0,3.0
ENSG00000137055,0.48868,0.7377,4.139523114228732,7,43871,28,94.2066,100.0,37.93,0,22.0,3.0
ENSG00000127252,0.77002,1.1581,2.4458280682339235,3,36611,9,84.4311,100.0,37.84,0,22.0,1.0
ENSG00000133328,0.92397,0.70919,2.720731712794888,1,10610,4,,,47.86,0,12.0,1.0
ENSG00000176485,1.2532,0.95428,3.8171102527756,5,43689,16,83.3333,100.0,45.84,0,36.0,1.0
ENSG00000133321,0.95985,0.57912,3.9251594499338207,5,12001,13,,,47.9,0,17.0,1.0
ENSG00000168004,1.1499,1.0319,2.9322304112429003,6,29791,23,66.6667,100.0,40.25,0,10.0,1.0
ENSG00000145287,0.40491,0.6486,2.668066276886679,18,77583,40,83.9286,100.0,41.38,0,12.0,1.0
ENSG00000173261,0.72381,0.70194,3.4406907710960115,2,21265,7,77.9661,100.0,41.07,0,,1.0
ENSG00000189129,1.0305,1.0275,3.6535768360281136,4,13678,11,60.1852,25.0,50.35,0,2.0,1.0
ENSG00000181690,0.18902,0.57211,3.79734837018854,5,50416,13,95.5912,100.0,38.74,0,20.0,2.0
ENSG00000118495,0.21531,0.56444,3.856442069988234,27,124300,63,46.733,100.0,40.32,0,19.0,2.0
ENSG00000126003,0.24982,0.52988,4.009112412176431,1,15240,3,98.5887,100.0,48.45,0,14.0,2.0
ENSG00000104368,0.60392,0.87375,3.8321789893585008,17,32992,60,80.1431,100.0,48.7,3,30.0,4.0
ENSG00000122861,0.63702,0.77023,3.520155276330487,5,8320,24,69.0531,100.0,53.5,8,36.0,2.0
ENSG00000011422,0.62717,0.85439,3.558421455751208,16,24453,38,62.6911,100.0,49.94,8,36.0,1.0
ENSG00000163803,0.99611,0.97211,3.671017938802761,12,186998,104,67.5913,75.0,47.1,0,24.0,1.0
ENSG00000121316,0.96676,0.80576,3.373960684359192,4,64223,22,77.8182,100.0,40.56,0,8.0,1.0
ENSG00000151176,0.82917,0.91805,3.9472703248251992,4,33064,20,80.6397,100.0,51.12,0,9.0,1.0
ENSG00000182621,0.24982,0.4857,3.824587799703964,32,891110,131,97.3684,100.0,38.19,1,74.0,6.0
ENSG00000137841,0.81569,0.71454,3.443231315962222,15,29760,90,86.3675,100.0,56.84,0,25.0,6.0
ENSG00000149782,0.37338,0.53265,3.94314608838928,4,17621,40,92.2204,75.0,60.31,9,27.0,6.0
ENSG00000101333,0.33036,0.40745,3.717299311061916,61,436769,154,96.4255,100.0,39.29,0,26.0,7.0
ENSG00000187091,0.78427,0.79493,3.987230545685695,9,22147,43,86.7008,100.0,53.84,0,22.0,5.0
ENSG00000161714,0.95119,0.92645,3.964722958931904,12,24396,46,88.535,100.0,57.79,0,15.0,4.0
ENSG00000115556,0.6507,0.83322,3.188992872976583,15,29330,63,71.3755,100.0,47.34,0,20.0,6.0
ENSG00000138193,0.48158,0.73934,3.885279720471989,23,338893,106,84.9739,100.0,41.12,0,32.0,6.0
ENSG00000124181,0.41127,0.57055,4.0101138060799615,23,59842,100,96.9767,100.0,49.84,10,40.0,8.0
ENSG00000197943,0.35495,0.85471,3.309650690776222,42,224438,151,94.1502,100.0,47.02,14,78.0,8.0
ENSG00000114805,0.49508,0.67384,3.346983833585409,6,369492,39,84.7206,100.0,39.53,0,18.0,5.0
ENSG00000149527,0.8539,0.87472,3.0149295516144776,8,79553,59,78.4144,100.0,64.61,0,16.0,5.0
ENSG00000115896,0.5037,0.6964,3.7147303767522,5,767989,22,94.4343,100.0,37.39,0,15.0,5.0
ENSG00000154822,0.028943,0.35349,3.9710508540569394,4,287954,14,96.7199,100.0,39.07,0,20.0,5.0
ENSG00000240891,0.69186,0.90359,3.850891805700211,5,171772,12,93.8235,100.0,39.37,0,6.0,
ENSG00000182836,0.71586,0.93334,3.446521181573018,1,203650,3,98.4424,100.0,37.33,0,8.0,1.0
ENSG00000139151,0.76745,0.98938,0.27341732521213,20,54932,74,70.4791,100.0,35.78,0,25.0,4.0
ENSG00000075651,0.60873,0.89509,3.9243352665290097,16,210547,78,91.1546,100.0,38.86,3,34.0,4.0
ENSG00000129219,0.78166,0.95023,4.002179874161642,15,16283,74,90.0322,100.0,54.15,0,18.0,3.0
ENSG00000105223,0.53893,0.87006,4.041506106757146,48,41017,109,93.6475,100.0,52.47,0,24.0,3.0
ENSG00000166428,1.2721,1.2594,3.2990542965272667,7,13049,27,74.3539,100.0,61.65,0,22.0,2.0
ENSG00000180287,0.60654,0.6479,3.0342998652138284,8,441712,32,94.2164,100.0,40.38,0,2.0,1.0
ENSG00000179598,1.4489,1.1897,3.913356616135825,1,5339,2,82.8054,50.0,55.95,0,19.0,1.0
ENSG00000178209,0.64864,0.97715,4.0059326702953415,15,61582,53,90.5036,100.0,63.62,0,74.0,8.0
ENSG00000115956,0.5177,0.91888,2.620752318788389,2,32172,13,91.7143,75.0,41.17,0,34.0,2.0
ENSG00000100558,0.64731,0.86089,3.3321775059754124,6,25184,26,95.1841,100.0,47.4,0,13.0,2.0
ENSG00000107679,0.69305,0.8254,4.113130682834903,8,57659,34,80.1567,100.0,36.67,0,30.0,1.0
ENSG00000169499,0.58371,0.63389,3.9809262277401936,9,72678,32,88.7059,100.0,46.53,0,13.0,1.0
ENSG00000116095,0.4443,0.60949,4.120119122189525,4,36007,18,92.2559,100.0,37.26,0,14.0,1.0
ENSG00000105559,0.72728,0.95854,3.181479232162309,16,31526,79,80.3594,100.0,51.07,0,13.0,1.0
ENSG00000052126,0.23183,0.85914,3.987149452658822,43,246732,138,87.3128,100.0,38.11,0,12.0,2.0
ENSG00000143850,0.55083,0.93099,3.925869610912805,11,159362,45,82.2677,100.0,48.98,0,1.0,1.0
ENSG00000166689,0.61389,0.94067,3.899377480991424,21,237119,88,90.2844,100.0,46.37,1,19.0,1.0
ENSG00000106086,0.55849,0.79663,4.071546790101784,10,103080,50,93.0636,100.0,39.62,0,23.0,2.0
ENSG00000021300,0.84327,0.88209,2.762220235892332,22,16642,52,95.2381,100.0,52.94,0,5.0,1.0
ENSG00000115762,0.77755,0.84017,4.108582127908917,12,248863,32,90.4977,50.0,42.42,0,6.0,1.0
ENSG00000175985,0.72332,0.84762,2.5748516338634784,2,46860,15,95.4455,100.0,48.42,0,,1.0
ENSG00000166289,1.223,1.063,3.947275761720371,4,10019,8,89.9642,75.0,56.05,0,21.0,2.0
ENSG00000175895,0.26692,0.4851,3.9799514766505513,7,41057,16,97.5904,75.0,39.41,0,13.0,2.0
ENSG00000120278,0.44122,0.8158,3.8813312257736174,9,243783,33,74.198,100.0,42.32,0,5.0,2.0
ENSG00000090924,0.71022,0.9887,3.847343652702804,16,15747,57,72.3077,100.0,56.66,0,5.0,2.0
ENSG00000126822,0.6453,0.77455,3.9893917108790258,10,46148,45,73.3035,100.0,52.94,0,9.0,2.0
ENSG00000196155,0.59784,0.74541,3.59829308194625,15,11990,71,71.8981,100.0,59.77,0,8.0,2.0
ENSG00000153404,0.97697,1.0306,3.186208319311614,4,97805,32,,,49.1,0,13.0,2.0
ENSG00000171680,0.56031,0.86293,3.4352249128672043,29,52953,94,77.6972,100.0,58.77,0,17.0,2.0
ENSG00000008323,0.98176,1.035,3.142305237961025,10,18071,34,81.8297,100.0,55.71,0,14.0,1.0
ENSG00000187510,0.94492,0.95084,2.624571061925951,5,69613,38,,,40.77,0,3.0,3.0
ENSG00000054690,0.71032,0.75726,3.309868664434864,16,56323,85,83.9233,100.0,48.02,0,1.0,4.0
ENSG00000152527,0.6932,1.0972,3.711220275142099,8,130728,78,85.9826,100.0,38.98,0,12.0,4.0
ENSG00000068137,0.86795,1.0241,3.9902189990742234,9,9081,42,92.8392,75.0,62.0,0,2.0,3.0
ENSG00000104886,1.1279,1.1978,4.081013447619444,13,7621,38,76.2195,100.0,61.63,0,11.0,1.0
ENSG00000225190,0.31746,0.57954,4.08669275580305,27,54859,78,82.3091,50.0,50.52,0,19.0,2.0
ENSG00000116786,0.89381,0.88626,4.103649703368632,9,53309,52,87.8993,100.0,52.35,1,11.0,3.0
ENSG00000178385,0.51277,0.70046,4.108374582182848,4,204240,17,91.8528,100.0,41.33,0,5.0,2.0
ENSG00000187583,1.096,1.2709,2.47074674609084,5,9384,26,66.6121,100.0,62.65,0,13.0,
ENSG00000023902,0.48015,0.85125,3.7135346835200806,9,15538,28,90.1961,100.0,51.63,0,12.0,1.0
ENSG00000241839,0.63018,0.91042,3.892298919843872,2,26120,8,76.7677,100.0,53.96,0,4.0,1.0
ENSG00000148735,1.067,0.84554,2.5388650137062982,10,32168,40,63.7131,100.0,40.63,0,1.0,1.0
ENSG00000188771,0.96351,0.8922,3.3989373210070526,1,12708,4,26.1603,100.0,44.78,0,9.0,
ENSG00000122194,0.41647,0.62968,1.3363322881700814,14,51904,55,79.4335,0.0,40.45,7,33.0,3.0
ENSG00000107020,1.7225,0.90566,4.093908869951409,4,79955,13,82.3129,100.0,39.9,0,6.0,1.0
ENSG00000166819,0.91311,1.1663,1.8010881178774547,4,15061,16,82.3985,100.0,52.04,0,9.0,1.0
ENSG00000147872,1.027,1.1071,3.635848103058509,8,40916,24,82.1176,100.0,44.99,0,15.0,1.0
ENSG00000105355,0.90309,0.95885,3.884394773166023,7,29354,25,75.0572,100.0,52.34,1,15.0,1.0
ENSG00000167676,1.1864,0.98118,2.916963312242935,2,16295,10,50.6558,100.0,59.44,0,4.0,1.0
ENSG00000214456,1.1305,1.139,3.5467775121042693,6,12694,19,71.0583,100.0,55.3,0,22.0,1.0
ENSG00000166851,0.097717,0.36171,3.2616799990083942,9,12712,36,95.0249,100.0,50.69,4,79.0,2.0
ENSG00000145632,0.31422,0.47051,3.8714762978000463,15,6158,54,97.0675,100.0,41.73,0,39.0,2.0
ENSG00000173846,0.58878,0.85813,3.936932197124556,8,5619,42,93.0556,100.0,59.49,0,41.0,2.0
ENSG00000142731,0.42168,0.62719,3.136721871106106,11,18332,49,82.4865,100.0,36.28,2,25.0,3.0
ENSG00000185988,0.94177,1.0741,2.5690962622077924,10,28024,38,36.8948,100.0,59.25,0,20.0,
ENSG00000102934,0.8955,0.89794,3.6492628912929264,5,36126,12,90.1099,100.0,51.12,0,15.0,1.0
ENSG00000198523,0.0,2.7885,2.836585473402684,1,13421,2,98.0769,100.0,33.9,4,51.0,1.0
ENSG00000083444,0.75226,0.85739,3.9836626504411994,9,41334,46,91.2088,100.0,53.54,0,20.0,1.0
ENSG00000152952,0.83966,0.80413,3.6998838239776535,31,128587,97,90.6332,100.0,36.13,1,20.0,1.0
ENSG00000106397,0.7552,0.91597,4.034192869965855,16,12444,64,91.0931,100.0,58.5,1,35.0,1.0
ENSG00000147471,0.72828,0.76992,4.178987382764377,9,17174,29,86.8613,100.0,43.58,0,5.0,1.0
ENSG00000067113,0.7609,0.66327,3.9163596545674944,6,110116,16,74.2958,100.0,39.6,0,26.0,1.0
ENSG00000141934,0.81429,0.70333,3.633266154753884,8,10364,22,89.8551,50.0,54.68,0,20.0,1.0
ENSG00000162407,0.20419,0.50278,3.85466766530284,5,150541,18,94.5513,100.0,41.42,1,43.0,1.0
ENSG00000203805,0.67844,0.63299,3.1776771345831585,3,134839,16,99.262,100.0,42.25,0,13.0,1.0
ENSG00000147535,1.3826,0.98095,4.015315524675297,15,6114,44,86.5385,100.0,45.35,0,10.0,1.0
ENSG00000205808,1.2009,1.2328,4.072985762310633,1,2965,1,88.0137,100.0,47.66,0,26.0,1.0
ENSG00000160539,0.80844,1.0213,3.6285153346580254,3,69564,9,94.8339,100.0,51.73,0,7.0,1.0
ENSG00000148123,0.30841,0.66059,2.8745517511887293,5,296409,18,96.3077,100.0,38.58,0,11.0,1.0
ENSG00000105520,0.28587,0.6366,4.046931572870968,9,10313,32,96.6814,100.0,57.31,0,7.0,1.0
ENSG00000129951,0.67175,1.186,2.5086469963033906,4,9468,14,88.6871,100.0,61.41,1,6.0,1.0
ENSG00000117600,0.4018,0.53199,3.211231032940764,3,45299,13,90.7311,100.0,36.13,0,17.0,1.0
ENSG00000117598,0.44931,0.55908,2.644015023524501,5,337685,14,78.3641,100.0,37.28,0,8.0,1.0
ENSG00000171566,0.23626,0.27998,4.145823708074948,13,15396,51,95.9064,100.0,34.62,8,17.0,1.0
ENSG00000120756,0.40002,0.48215,2.78749178820948,12,117272,45,94.2857,100.0,38.52,0,25.0,3.0
ENSG00000188313,0.31987,0.77441,3.9945274736022345,19,29677,60,67.6724,100.0,36.3,0,47.0,1.0
ENSG00000188313,0.31987,0.77441,3.9945274736022345,19,29677,60,74.6951,100.0,36.3,0,47.0,1.0
ENSG00000188313,0.31987,0.77441,3.9945274736022345,19,29677,60,69.0554,100.0,36.3,0,47.0,1.0
ENSG00000163746,0.60335,0.88382,1.6369062377112382,10,104571,28,,,37.31,0,11.0,1.0
ENSG00000187838,0.54864,0.88909,3.996127778421824,13,5116,42,92.9054,100.0,58.44,0,22.0,1.0
ENSG00000114698,0.41756,0.91512,3.852230363800074,11,58845,32,80.6748,100.0,35.8,0,12.0,1.0
ENSG00000231213,1.5754,1.2585,2.659690149795966,3,28792,12,87.2263,100.0,33.27,0,3.0,1.0
ENSG00000100979,0.77969,0.94797,3.945569811619465,5,13535,24,81.9473,100.0,51.86,0,37.0,2.0
ENSG00000130300,0.76237,0.90325,3.526937925671858,3,25893,11,62.3288,100.0,51.71,0,14.0,1.0
ENSG00000161381,0.63037,0.81157,3.881052930546704,20,91082,65,80.2761,100.0,50.88,0,12.0,1.0
ENSG00000120594,0.56592,0.7757,3.7614321216595368,3,473618,29,91.6981,100.0,37.34,0,2.0,1.0
ENSG00000114554,0.40151,0.62001,4.02921477327891,5,54697,46,96.0401,100.0,62.29,7,20.0,8.0
ENSG00000076356,0.4371,0.6401,3.985211807871578,6,222143,44,96.5681,100.0,47.99,2,15.0,8.0
ENSG00000221866,0.22449,0.54228,3.6739675227280544,5,525349,41,97.7813,100.0,46.94,2,29.0,8.0
ENSG00000164050,0.52303,0.6897,4.046041085485872,19,26233,108,87.3525,100.0,59.81,2,27.0,9.0
ENSG00000196576,0.45485,0.62384,4.019796915255655,12,32668,83,87.405,100.0,64.97,0,25.0,8.0
ENSG00000136040,0.45599,0.61765,3.6781143694459337,11,159099,63,90.216,100.0,43.77,1,15.0,4.0
ENSG00000004399,0.31655,0.69259,3.89931340454257,17,51463,79,91.4805,75.0,58.3,4,30.0,6.0
ENSG00000162877,0.92261,0.87509,2.4117349694219627,4,22108,29,71.3718,100.0,46.63,0,17.0,2.0
ENSG00000146281,0.87765,0.99515,4.019806592731604,1,19511,7,82.3666,100.0,39.6,0,8.0,2.0
ENSG00000141682,1.0556,1.307,2.5566236096494337,3,4310,8,34.9515,75.0,39.61,0,28.0,1.0
ENSG00000183395,0.46839,0.75238,0.0,1,1375,3,86.6667,100.0,32.95,0,12.0,1.0
ENSG00000185664,0.75906,0.78008,2.8894922788207085,19,19213,54,79.2332,100.0,48.7,0,19.0,2.0
ENSG00000124225,0.42291,0.87683,3.646922192589482,8,63145,18,80.1282,100.0,54.59,0,16.0,
ENSG00000160783,0.83899,0.77906,4.14668760476216,6,27050,25,74.7525,100.0,48.91,1,20.0,1.0
ENSG00000118557,0.88882,0.94462,2.8020917623875854,11,64722,68,69.5695,100.0,43.3,0,11.0,
ENSG00000140464,0.44725,0.65502,3.953725556160197,22,53155,47,68.7006,100.0,47.81,2,92.0,3.0
ENSG00000100417,0.75322,0.8401,4.152702069640948,9,12972,33,95.0382,75.0,54.81,0,11.0,1.0
ENSG00000140650,1.5659,1.2592,4.05864626533953,28,73712,79,91.3223,100.0,47.47,0,16.0,1.0
ENSG00000147588,0.77835,0.94779,2.5247556813030654,2,7114,6,87.1212,100.0,33.98,0,11.0,1.0
ENSG00000109099,0.11884,0.74545,3.390961738173834,31,42520,57,86.25,100.0,45.45,0,15.0,1.0
ENSG00000165688,0.82335,0.80912,4.159149708684482,30,17363,84,91.0305,100.0,53.45,0,10.0,2.0
ENSG00000105819,0.80807,0.82145,4.14607247749336,32,34412,78,90.1841,100.0,38.66,0,9.0,2.0
ENSG00000064933,0.84631,0.95779,4.056640400306822,21,93545,59,75.7906,75.0,36.81,3,14.0,3.0
ENSG00000122512,0.68235,0.87602,4.088240477856392,71,38206,140,77.7648,100.0,45.29,6,23.0,3.0
ENSG00000163344,0.52521,0.80376,4.173328846960216,1,11980,5,83.3333,100.0,49.67,0,13.0,1.0
ENSG00000132424,0.23986,0.83993,4.041823206241021,14,27703,53,91.8919,100.0,35.94,0,7.0,1.0
ENSG00000127838,0.84609,1.0064,4.090283775970875,21,77143,50,87.2642,100.0,51.46,1,14.0,3.0
ENSG00000039650,1.2708,1.2595,4.10193821466011,31,18470,96,80.8429,100.0,59.53,4,26.0,3.0
ENSG00000146453,0.85124,0.82448,2.8519611666946374,7,20456,51,85.4991,100.0,48.03,0,18.0,1.0
ENSG00000175535,0.71338,0.88633,1.2632605479692065,2,21925,17,78.4946,100.0,39.14,0,22.0,2.0
ENSG00000187021,1.0173,0.89852,1.3090455519302813,21,18791,60,82.6638,100.0,44.74,0,15.0,2.0
ENSG00000266200,0.91359,1.073,1.3313009268574134,3,24191,25,73.2365,100.0,44.12,0,4.0,
ENSG00000203837,1.1564,1.0328,1.5388541631296713,1,50111,12,,,38.55,0,14.0,2.0
ENSG00000176903,0.78149,0.80595,3.945787363222114,1,2602,1,92.068,100.0,53.73,0,6.0,2.0
ENSG00000240694,0.73279,1.0408,3.0076065164704,8,9392,18,78.0822,100.0,48.67,0,4.0,2.0
ENSG00000182013,0.62395,0.84661,3.3854087811651707,3,5073,8,63.4884,100.0,52.55,0,,2.0
ENSG00000204851,0.0,0.90095,3.1610648888294057,2,8974,3,60.2118,100.0,61.56,0,,1.0
ENSG00000141744,1.0295,1.1024,3.8457852152892618,3,2495,8,80.678,100.0,61.48,0,7.0,1.0
ENSG00000100941,0.40136,0.84344,4.086078757371707,6,8038,22,92.6997,100.0,40.64,2,20.0,2.0
ENSG00000115946,0.53184,0.84384,4.126184201766668,3,18351,13,92.7419,100.0,40.98,0,9.0,1.0
ENSG00000168081,0.65291,0.75509,2.5468603038022137,4,26370,10,67.4528,100.0,47.01,0,17.0,1.0
ENSG00000198805,0.67109,0.79512,3.9543002373091314,11,15103,33,84.4291,100.0,44.72,1,34.0,1.0
ENSG00000198805,0.67109,0.79512,3.9543002373091314,11,15103,33,78.3607,100.0,44.72,1,34.0,1.0
ENSG00000180316,0.70691,0.78323,1.9443385538246412,5,70753,17,59.4324,100.0,47.0,0,18.0,1.0
ENSG00000177666,0.89082,1.0407,3.871648079042696,6,6660,26,86.214,100.0,64.52,0,34.0,1.0
ENSG00000100344,0.95773,1.1045,2.686054882482372,5,40697,25,71.6146,100.0,49.36,0,33.0,1.0
ENSG00000100341,1.0006,1.0932,2.465473480388445,3,12336,12,64.6651,100.0,57.39,0,12.0,1.0
ENSG00000032444,0.73801,0.59088,4.12363095484119,25,27761,98,95.4785,100.0,55.88,0,11.0,3.0
ENSG00000130653,1.009,0.96885,4.030305903543597,7,90451,67,81.4349,100.0,54.8,0,9.0,3.0
ENSG00000135241,0.53809,0.8404,4.160730402223418,12,99250,39,83.1186,75.0,37.75,0,29.0,1.0
ENSG00000108439,1.1028,0.84749,4.07265649971025,17,7803,49,90.0383,100.0,50.7,0,14.0,2.0
ENSG00000138035,0.48997,0.89801,4.139223698193375,7,59803,67,91.1877,100.0,39.71,0,46.0,5.0
ENSG00000146278,0.36231,0.91793,4.032109356601601,3,4410,6,84.1751,100.0,48.53,1,4.0,1.0
ENSG00000189266,0.095027,0.65102,4.095242842580283,5,6624,12,82.1429,100.0,43.87,1,9.0,1.0
ENSG00000164087,0.70769,0.78203,3.601725044570398,3,79465,17,90.8642,100.0,51.67,0,10.0,1.0
ENSG00000139323,0.70548,0.86484,4.13282206596897,14,106330,53,82.3529,100.0,39.79,0,20.0,1.0
ENSG00000152359,0.74742,0.91492,4.035936767276633,14,43325,47,77.957,75.0,37.26,0,9.0,
ENSG00000174348,0.77281,0.78506,3.4999875607604065,9,23450,28,91.4894,100.0,56.03,0,9.0,2.0
ENSG00000132000,1.2957,1.1982,3.534222389284304,13,22206,40,82.8265,100.0,54.14,0,6.0,3.0
ENSG00000128567,0.41248,0.80381,3.845445338227608,8,57956,28,45.1292,100.0,50.47,1,28.0,1.0
ENSG00000114631,0.33957,0.91427,3.4564307106883705,1,43618,8,77.2803,100.0,48.63,0,7.0,1.0
ENSG00000101346,0.42178,0.87515,4.075635237856577,7,30804,25,89.8219,100.0,47.69,0,17.0,1.0
ENSG00000186866,0.50643,0.82088,4.041088482678762,14,23971,48,92.5408,100.0,52.95,0,16.0,1.0
ENSG00000143157,0.27228,0.47117,4.12250730078909,3,16913,10,91.2685,100.0,46.98,0,6.0,4.0
ENSG00000163389,0.5495,0.76176,4.089225552073967,9,25746,37,91.3265,100.0,41.15,0,22.0,1.0
ENSG00000134901,0.83972,0.80975,3.90285594774749,11,14760,43,92.0319,75.0,41.01,0,14.0,2.0
ENSG00000178202,0.91934,1.0254,3.840044223471838,9,26294,30,86.0835,100.0,41.17,0,12.0,2.0
ENSG00000143442,0.12647,0.55826,4.050165717694326,24,56771,79,92.7719,100.0,41.8,0,19.0,2.0
ENSG00000014138,0.50722,0.81675,4.00962405937404,15,44047,64,82.8333,100.0,47.83,8,12.0,3.0
ENSG00000070501,0.8946,0.33446,3.7524829817966,17,33355,62,96.4179,100.0,40.44,5,44.0,5.0
ENSG00000062822,0.72558,0.69286,3.953241294788649,16,33815,95,89.6833,75.0,55.06,8,34.0,4.0
ENSG00000106628,0.6924,0.61874,4.149323339871796,68,9728,117,94.2431,100.0,55.25,9,13.0,2.0
ENSG00000077514,0.17899,0.88759,4.048358787294712,10,175267,35,,,41.72,9,19.0,1.0
ENSG00000175482,0.70452,0.81793,4.057358106510152,12,6201,28,83.1776,75.0,58.04,7,10.0,1.0
ENSG00000004142,0.73306,0.55018,4.165221267679768,2,10895,14,95.1087,100.0,49.87,0,11.0,2.0
ENSG00000100227,0.31644,0.75859,4.11764593603999,8,31242,33,91.4286,75.0,49.1,0,15.0,1.0
ENSG00000177084,0.66281,0.72925,3.8733736514955086,24,63624,148,90.8454,100.0,50.85,5,28.0,5.0
ENSG00000100479,1.5312,1.8713,3.810110915525579,13,44868,51,90.1328,100.0,41.33,5,15.0,2.0
ENSG00000148229,0.63743,0.84823,4.12411757111424,4,3441,12,94.4828,100.0,49.35,7,21.0,1.0
ENSG00000115350,1.3641,2.0865,4.138582384464657,6,11486,16,91.5966,100.0,38.69,6,10.0,1.0
ENSG00000140521,0.72205,0.92345,4.115812724729369,29,29664,116,88.0855,100.0,49.14,0,28.0,1.0
ENSG00000256525,0.83799,0.72735,3.996591063269044,12,19270,40,76.9063,100.0,41.35,0,20.0,1.0
ENSG00000170734,0.65175,0.78252,4.022841456837226,3,44339,16,81.4121,100.0,43.62,1,24.0,4.0
ENSG00000101751,1.0757,1.1658,4.057288343107635,16,51750,52,76.7978,100.0,36.4,0,17.0,5.0
